iso3c,year,un_imr,ccode
SEN,1951,132.6369,433
SEN,1952,131.502,433
SEN,1953,130.3894,433
SEN,1954,129.327,433
SEN,1955,128.3428,433
SEN,1956,127.4617,433
SEN,1957,126.7115,433
SEN,1958,126.1122,433
SEN,1959,125.6775,433
SEN,1960,125.4066,433
SEN,1961,125.2822,433
SEN,1962,125.2688,433
SEN,1963,125.3137,433
SEN,1964,125.3599,433
SEN,1965,125.387,433
SEN,1966,125.2315,433
SEN,1967,124.9596,433
SEN,1968,124.4954,433
SEN,1969,123.809,433
SEN,1970,122.8743,433
SEN,1971,121.699,433
SEN,1972,120.1895,433
SEN,1973,118.3739,433
SEN,1974,116.2848,433
SEN,1975,113.9313,433
SEN,1976,111.3713,433
SEN,1977,108.6951,433
SEN,1978,106.014,433
SEN,1979,103.429,433
SEN,1980,100.9573,433
SEN,1981,98.5507,433
SEN,1982,96.1691,433
SEN,1983,93.7575,433
SEN,1984,91.3228,433
SEN,1985,88.885,433
SEN,1986,86.0932,433
SEN,1987,83.6148,433
SEN,1988,81.1846,433
SEN,1989,79.278,433
SEN,1990,77.7586,433
SEN,1991,76.7924,433
SEN,1992,76.279,433
SEN,1993,76.1258,433
SEN,1994,76.1457,433
SEN,1995,76.2694,433
SEN,1996,76.2925,433
SEN,1997,75.7052,433
SEN,1998,74.8373,433
SEN,1999,73.4472,433
SEN,2000,71.3096,433
SEN,2001,68.7312,433
SEN,2002,65.7235,433
SEN,2003,62.388,433
SEN,2004,58.9882,433
SEN,2005,55.7741,433
SEN,2006,52.5119,433
SEN,2007,49.621,433
SEN,2008,46.9781,433
SEN,2009,44.5964,433
SEN,2010,42.4212,433
SEN,2011,40.4245,433
SEN,2012,38.5733,433
SEN,2013,36.8067,433
SEN,2014,35.134,433
SEN,2015,33.5479,433
SEN,2016,32.0544,433
SEN,2017,30.6474,433
SEN,2018,29.3507,433
SEN,2019,28.1564,433
SEN,2020,27.0589,433
SEN,2021,26.0344,433
SEN,2022,25.069,433
SEN,2023,24.1439,433
SEN,2024,23.1785,433
SLE,1950,221.979,451
SLE,1951,220.3808,451
SLE,1952,218.7843,451
SLE,1953,217.1578,451
SLE,1954,215.4974,451
SLE,1955,213.7977,451
SLE,1956,212.0977,451
SLE,1957,210.3607,451
SLE,1958,208.5902,451
SLE,1959,206.7747,451
SLE,1960,204.9317,451
SLE,1961,203.0325,451
SLE,1962,201.0971,451
SLE,1963,199.1193,451
SLE,1964,197.1173,451
SLE,1965,195.1014,451
SLE,1966,193.1697,451
SLE,1967,191.1787,451
SLE,1968,189.2199,451
SLE,1969,187.2962,451
SLE,1970,185.4692,451
SLE,1971,183.5865,451
SLE,1972,181.7662,451
SLE,1973,179.9888,451
SLE,1974,178.2476,451
SLE,1975,176.537,451
SLE,1976,174.8633,451
SLE,1977,173.2369,451
SLE,1978,171.6587,451
SLE,1979,170.133,451
SLE,1980,168.6683,451
SLE,1981,167.2648,451
SLE,1982,165.9236,451
SLE,1983,164.6401,451
SLE,1984,163.4625,451
SLE,1985,162.4449,451
SLE,1986,161.5034,451
SLE,1987,160.0883,451
SLE,1988,159.0608,451
SLE,1989,158.0879,451
SLE,1990,157.1331,451
SLE,1991,156.6769,451
SLE,1992,155.1474,451
SLE,1993,154.0571,451
SLE,1994,153.8951,451
SLE,1995,152.7713,451
SLE,1996,150.2752,451
SLE,1997,148.5214,451
SLE,1998,147.6409,451
SLE,1999,143.892,451
SLE,2000,141.9184,451
SLE,2001,139.0359,451
SLE,2002,136.3681,451
SLE,2003,133.5466,451
SLE,2004,130.5801,451
SLE,2005,127.4073,451
SLE,2006,124.0785,451
SLE,2007,120.5719,451
SLE,2008,116.9166,451
SLE,2009,113.3636,451
SLE,2010,109.5251,451
SLE,2011,105.8909,451
SLE,2012,102.412,451
SLE,2013,98.8852,451
SLE,2014,96.3487,451
SLE,2015,93.0652,451
SLE,2016,89.4685,451
SLE,2017,86.9523,451
SLE,2018,83.8844,451
SLE,2019,81.2715,451
SLE,2020,78.7605,451
SLE,2021,76.2933,451
SLE,2022,73.9376,451
SLE,2023,71.6189,451
SLE,2024,70.5344,451
TGO,1950,140.6867,461
TGO,1951,140.0924,461
TGO,1952,139.5558,461
TGO,1953,139.0102,461
TGO,1954,138.4384,461
TGO,1955,137.8408,461
TGO,1956,137.2263,461
TGO,1957,136.5695,461
TGO,1958,135.8662,461
TGO,1959,135.1107,461
TGO,1960,134.3003,461
TGO,1961,133.4329,461
TGO,1962,132.5033,461
TGO,1963,131.5023,461
TGO,1964,130.4222,461
TGO,1965,129.2585,461
TGO,1966,128.0088,461
TGO,1967,126.6688,461
TGO,1968,125.2388,461
TGO,1969,123.713,461
TGO,1970,122.1176,461
TGO,1971,120.4805,461
TGO,1972,118.7401,461
TGO,1973,116.9883,461
TGO,1974,115.2107,461
TGO,1975,113.3891,461
TGO,1976,111.5541,461
TGO,1977,109.7208,461
TGO,1978,107.8719,461
TGO,1979,106.0573,461
TGO,1980,104.2771,461
TGO,1981,102.5351,461
TGO,1982,100.8429,461
TGO,1983,99.1913,461
TGO,1984,97.5981,461
TGO,1985,96.0997,461
TGO,1986,94.7037,461
TGO,1987,93.4111,461
TGO,1988,92.2613,461
TGO,1989,91.1265,461
TGO,1990,90.0784,461
TGO,1991,89.1177,461
TGO,1992,88.05,461
TGO,1993,86.9532,461
TGO,1994,85.7445,461
TGO,1995,84.4619,461
TGO,1996,83.0561,461
TGO,1997,81.5292,461
TGO,1998,80.0236,461
TGO,1999,78.215,461
TGO,2000,76.4572,461
TGO,2001,74.7329,461
TGO,2002,72.8938,461
TGO,2003,71.1376,461
TGO,2004,69.4081,461
TGO,2005,67.7398,461
TGO,2006,66.0458,461
TGO,2007,64.4683,461
TGO,2008,62.8128,461
TGO,2009,61.2164,461
TGO,2010,59.6761,461
TGO,2011,58.0842,461
TGO,2012,56.5391,461
TGO,2013,55.0123,461
TGO,2014,53.5095,461
TGO,2015,52.0328,461
TGO,2016,50.5894,461
TGO,2017,49.178,461
TGO,2018,47.7877,461
TGO,2019,46.4369,461
TGO,2020,45.1323,461
TGO,2021,43.8294,461
TGO,2022,42.5829,461
TGO,2023,41.3556,461
TGO,2024,40.5566,461
KAZ,1950,98.301,705
KAZ,1951,96.8053,705
KAZ,1952,95.3436,705
KAZ,1953,93.885,705
KAZ,1954,92.4233,705
KAZ,1955,90.955,705
KAZ,1956,89.478,705
KAZ,1957,87.9942,705
KAZ,1958,86.5063,705
KAZ,1959,85.0156,705
KAZ,1960,83.5284,705
KAZ,1961,82.0443,705
KAZ,1962,80.567,705
KAZ,1963,79.099,705
KAZ,1964,77.625,705
KAZ,1965,76.1579,705
KAZ,1966,74.7136,705
KAZ,1967,73.2867,705
KAZ,1968,71.8614,705
KAZ,1969,70.4331,705
KAZ,1970,68.9956,705
KAZ,1971,67.5534,705
KAZ,1972,66.1456,705
KAZ,1973,64.7881,705
KAZ,1974,63.5038,705
KAZ,1975,62.2982,705
KAZ,1976,61.1524,705
KAZ,1977,60.0468,705
KAZ,1978,58.8658,705
KAZ,1979,57.6187,705
KAZ,1980,56.2503,705
KAZ,1981,54.7728,705
KAZ,1982,53.2078,705
KAZ,1983,51.6024,705
KAZ,1984,50.0083,705
KAZ,1985,48.4639,705
KAZ,1986,47.0139,705
KAZ,1987,45.7065,705
KAZ,1988,44.5949,705
KAZ,1989,43.7352,705
KAZ,1990,43.1878,705
KAZ,1991,42.8816,705
KAZ,1992,42.7738,705
KAZ,1993,42.7348,705
KAZ,1994,42.5786,705
KAZ,1995,42.1925,705
KAZ,1996,41.3856,705
KAZ,1997,40.1982,705
KAZ,1998,38.6691,705
KAZ,1999,36.9034,705
KAZ,2000,35.0029,705
KAZ,2001,33.0716,705
KAZ,2002,31.1765,705
KAZ,2003,29.3455,705
KAZ,2004,27.5754,705
KAZ,2005,25.8224,705
KAZ,2006,24.0846,705
KAZ,2007,22.3393,705
KAZ,2008,20.5862,705
KAZ,2009,18.8296,705
KAZ,2010,17.1302,705
KAZ,2011,15.4548,705
KAZ,2012,13.9323,705
KAZ,2013,12.5898,705
KAZ,2014,11.4609,705
KAZ,2015,10.5543,705
KAZ,2016,9.8666,705
KAZ,2017,9.3668,705
KAZ,2018,9.0188,705
KAZ,2019,8.7731,705
KAZ,2020,8.5885,705
KAZ,2021,8.4271,705
KAZ,2022,8.2712,705
KAZ,2023,8.1204,705
KAZ,2024,6.691,705
KGZ,1950,123.3444,703
KGZ,1951,121.7548,703
KGZ,1952,120.2061,703
KGZ,1953,118.6556,703
KGZ,1954,117.0993,703
KGZ,1955,115.5329,703
KGZ,1956,113.9536,703
KGZ,1957,112.3628,703
KGZ,1958,110.7609,703
KGZ,1959,109.1473,703
KGZ,1960,107.5295,703
KGZ,1961,105.9085,703
KGZ,1962,104.2909,703
KGZ,1963,102.6825,703
KGZ,1964,101.0871,703
KGZ,1965,99.5111,703
KGZ,1966,97.9583,703
KGZ,1967,96.4303,703
KGZ,1968,94.9279,703
KGZ,1969,93.4495,703
KGZ,1970,91.9897,703
KGZ,1971,90.5372,703
KGZ,1972,89.075,703
KGZ,1973,87.5915,703
KGZ,1974,86.0792,703
KGZ,1975,84.5278,703
KGZ,1976,82.9248,703
KGZ,1977,81.2597,703
KGZ,1978,79.4972,703
KGZ,1979,77.5712,703
KGZ,1980,75.4379,703
KGZ,1981,73.0875,703
KGZ,1982,70.5435,703
KGZ,1983,67.8182,703
KGZ,1984,64.9657,703
KGZ,1985,62.0917,703
KGZ,1986,59.3451,703
KGZ,1987,56.8723,703
KGZ,1988,54.8118,703
KGZ,1989,53.2504,703
KGZ,1990,52.33,703
KGZ,1991,51.5633,703
KGZ,1992,51.132,703
KGZ,1993,50.6172,703
KGZ,1994,49.9867,703
KGZ,1995,48.8325,703
KGZ,1996,47.3809,703
KGZ,1997,45.6505,703
KGZ,1998,43.7368,703
KGZ,1999,41.7947,703
KGZ,2000,40.0287,703
KGZ,2001,38.1591,703
KGZ,2002,36.5029,703
KGZ,2003,34.9797,703
KGZ,2004,33.5228,703
KGZ,2005,32.0763,703
KGZ,2006,30.634,703
KGZ,2007,29.1454,703
KGZ,2008,27.6555,703
KGZ,2009,26.0856,703
KGZ,2010,24.606,703
KGZ,2011,23.169,703
KGZ,2012,21.866,703
KGZ,2013,20.6765,703
KGZ,2014,19.5887,703
KGZ,2015,18.593,703
KGZ,2016,17.6894,703
KGZ,2017,16.8655,703
KGZ,2018,16.1879,703
KGZ,2019,15.6331,703
KGZ,2020,15.1876,703
KGZ,2021,14.8366,703
KGZ,2022,14.555,703
KGZ,2023,14.2644,703
KGZ,2024,12.1095,703
TJK,1950,149.4682,702
TJK,1951,148.0486,702
TJK,1952,146.4874,702
TJK,1953,144.9255,702
TJK,1954,143.3608,702
TJK,1955,141.7912,702
TJK,1956,140.2149,702
TJK,1957,138.6328,702
TJK,1958,137.0426,702
TJK,1959,135.4424,702
TJK,1960,133.8355,702
TJK,1961,132.2208,702
TJK,1962,130.5969,702
TJK,1963,128.9597,702
TJK,1964,127.2948,702
TJK,1965,125.5878,702
TJK,1966,123.8205,702
TJK,1967,121.9734,702
TJK,1968,120.0138,702
TJK,1969,117.9233,702
TJK,1970,115.6753,702
TJK,1971,113.2769,702
TJK,1972,110.7462,702
TJK,1973,108.147,702
TJK,1974,105.5948,702
TJK,1975,103.1922,702
TJK,1976,101.0611,702
TJK,1977,99.263,702
TJK,1978,97.8146,702
TJK,1979,96.6581,702
TJK,1980,95.6816,702
TJK,1981,94.7129,702
TJK,1982,93.5618,702
TJK,1983,92.0722,702
TJK,1984,90.1673,702
TJK,1985,87.9046,702
TJK,1986,85.474,702
TJK,1987,83.2056,702
TJK,1988,81.5086,702
TJK,1989,80.5256,702
TJK,1990,80.3654,702
TJK,1991,80.891,702
TJK,1992,80.8651,702
TJK,1993,77.7613,702
TJK,1994,82.3165,702
TJK,1995,81.33,702
TJK,1996,80.3698,702
TJK,1997,76.4041,702
TJK,1998,72.857,702
TJK,1999,68.5303,702
TJK,2000,64.2661,702
TJK,2001,60.1148,702
TJK,2002,55.9888,702
TJK,2003,52.1043,702
TJK,2004,48.5469,702
TJK,2005,45.3755,702
TJK,2006,42.6308,702
TJK,2007,40.2745,702
TJK,2008,38.3141,702
TJK,2009,36.6913,702
TJK,2010,35.4559,702
TJK,2011,34.2199,702
TJK,2012,33.2448,702
TJK,2013,32.3704,702
TJK,2014,31.5486,702
TJK,2015,30.7547,702
TJK,2016,29.9622,702
TJK,2017,29.1624,702
TJK,2018,28.3681,702
TJK,2019,27.5563,702
TJK,2020,26.7638,702
TJK,2021,25.9941,702
TJK,2022,25.2354,702
TJK,2023,24.502,702
TJK,2024,20.9906,702
TKM,1950,140.412,701
TKM,1951,138.3045,701
TKM,1952,136.2732,701
TKM,1953,134.2385,701
TKM,1954,132.1768,701
TKM,1955,130.0949,701
TKM,1956,127.9899,701
TKM,1957,125.8673,701
TKM,1958,123.7329,701
TKM,1959,121.5892,701
TKM,1960,119.4427,701
TKM,1961,117.299,701
TKM,1962,115.1578,701
TKM,1963,113.0262,701
TKM,1964,110.9077,701
TKM,1965,108.8082,701
TKM,1966,106.736,701
TKM,1967,104.6977,701
TKM,1968,102.7008,701
TKM,1969,100.7499,701
TKM,1970,98.8474,701
TKM,1971,96.9947,701
TKM,1972,95.1842,701
TKM,1973,93.4098,701
TKM,1974,91.6583,701
TKM,1975,89.9159,701
TKM,1976,88.1698,701
TKM,1977,86.4086,701
TKM,1978,84.6212,701
TKM,1979,82.7999,701
TKM,1980,80.937,701
TKM,1981,79.041,701
TKM,1982,77.0405,701
TKM,1983,74.9333,701
TKM,1984,72.7395,701
TKM,1985,70.4739,701
TKM,1986,68.2236,701
TKM,1987,66.0672,701
TKM,1988,64.1424,701
TKM,1989,62.5555,701
TKM,1990,61.3808,701
TKM,1991,60.6454,701
TKM,1992,60.2543,701
TKM,1993,60.0821,701
TKM,1994,59.9574,701
TKM,1995,59.7008,701
TKM,1996,59.1547,701
TKM,1997,58.2104,701
TKM,1998,56.8275,701
TKM,1999,55.036,701
TKM,2000,52.928,701
TKM,2001,50.5963,701
TKM,2002,48.1838,701
TKM,2003,45.8061,701
TKM,2004,43.552,701
TKM,2005,41.4892,701
TKM,2006,39.663,701
TKM,2007,38.1009,701
TKM,2008,36.8086,701
TKM,2009,35.7842,701
TKM,2010,35.0186,701
TKM,2011,34.4895,701
TKM,2012,34.1715,701
TKM,2013,34.0346,701
TKM,2014,34.0352,701
TKM,2015,34.1108,701
TKM,2016,34.1968,701
TKM,2017,34.2246,701
TKM,2018,34.1335,701
TKM,2019,33.8866,701
TKM,2020,33.482,701
TKM,2021,32.9585,701
TKM,2022,32.3602,701
TKM,2023,31.7711,701
TKM,2024,28.5482,701
UZB,1950,123.797,704
UZB,1951,122.1867,704
UZB,1952,120.5434,704
UZB,1953,118.8887,704
UZB,1954,117.2138,704
UZB,1955,115.5118,704
UZB,1956,113.7794,704
UZB,1957,112.0187,704
UZB,1958,110.2374,704
UZB,1959,108.4393,704
UZB,1960,106.6261,704
UZB,1961,104.7995,704
UZB,1962,102.9611,704
UZB,1963,101.1065,704
UZB,1964,99.2409,704
UZB,1965,97.3618,704
UZB,1966,95.4749,704
UZB,1967,93.5867,704
UZB,1968,91.7136,704
UZB,1969,89.8725,704
UZB,1970,88.0774,704
UZB,1971,86.3461,704
UZB,1972,84.6908,704
UZB,1973,83.1176,704
UZB,1974,81.6252,704
UZB,1975,80.201,704
UZB,1976,78.8249,704
UZB,1977,77.4484,704
UZB,1978,76.0559,704
UZB,1979,74.6207,704
UZB,1980,73.1104,704
UZB,1981,71.5266,704
UZB,1982,69.798,704
UZB,1983,67.9023,704
UZB,1984,65.8466,704
UZB,1985,63.7146,704
UZB,1986,61.578,704
UZB,1987,59.6102,704
UZB,1988,57.9353,704
UZB,1989,56.6433,704
UZB,1990,55.6978,704
UZB,1991,55.1598,704
UZB,1992,54.7514,704
UZB,1993,54.4281,704
UZB,1994,54.0849,704
UZB,1995,53.6231,704
UZB,1996,52.9734,704
UZB,1997,52.0962,704
UZB,1998,50.9698,704
UZB,1999,49.5623,704
UZB,2000,47.8945,704
UZB,2001,45.9546,704
UZB,2002,43.8134,704
UZB,2003,41.5068,704
UZB,2004,39.0845,704
UZB,2005,36.5998,704
UZB,2006,34.1024,704
UZB,2007,31.6378,704
UZB,2008,29.2461,704
UZB,2009,26.9674,704
UZB,2010,24.825,704
UZB,2011,22.8441,704
UZB,2012,21.0369,704
UZB,2013,19.4096,704
UZB,2014,17.9592,704
UZB,2015,16.6827,704
UZB,2016,15.5671,704
UZB,2017,14.5954,704
UZB,2018,13.7471,704
UZB,2019,12.9974,704
UZB,2020,12.327,704
UZB,2021,11.7569,704
UZB,2022,11.1597,704
UZB,2023,11.1367,704
UZB,2024,12.2021,704
CHN,1950,127.1187,710
CHN,1951,124.6949,710
CHN,1952,122.1872,710
CHN,1953,119.7462,710
CHN,1954,117.7569,710
CHN,1955,114.9416,710
CHN,1956,112.6014,710
CHN,1957,110.2315,710
CHN,1958,107.8856,710
CHN,1959,153.4777,710
CHN,1960,196.1061,710
CHN,1961,154.3373,710
CHN,1962,98.5954,710
CHN,1963,96.2018,710
CHN,1964,93.7624,710
CHN,1965,91.2762,710
CHN,1966,88.7493,710
CHN,1967,86.1319,710
CHN,1968,83.3822,710
CHN,1969,80.51,710
CHN,1970,77.4726,710
CHN,1971,74.2614,710
CHN,1972,71.0174,710
CHN,1973,67.7308,710
CHN,1974,64.5095,710
CHN,1975,61.4628,710
CHN,1976,58.7559,710
CHN,1977,55.2031,710
CHN,1978,52.5209,710
CHN,1979,50.1107,710
CHN,1980,48.0705,710
CHN,1981,46.2335,710
CHN,1982,44.7398,710
CHN,1983,43.5615,710
CHN,1984,42.6696,710
CHN,1985,42.0222,710
CHN,1986,41.5336,710
CHN,1987,41.1699,710
CHN,1988,40.8789,710
CHN,1989,40.5488,710
CHN,1990,40.1179,710
CHN,1991,39.6034,710
CHN,1992,38.8895,710
CHN,1993,38.0303,710
CHN,1994,37.0053,710
CHN,1995,35.8275,710
CHN,1996,34.4895,710
CHN,1997,32.9851,710
CHN,1998,31.4233,710
CHN,1999,29.7084,710
CHN,2000,27.9391,710
CHN,2001,26.13,710
CHN,2002,24.3191,710
CHN,2003,22.5222,710
CHN,2004,20.7947,710
CHN,2005,19.1583,710
CHN,2006,17.6345,710
CHN,2007,16.2278,710
CHN,2008,15.0939,710
CHN,2009,13.7714,710
CHN,2010,12.7328,710
CHN,2011,11.7488,710
CHN,2012,10.8691,710
CHN,2013,10.0664,710
CHN,2014,9.33,710
CHN,2015,8.6533,710
CHN,2016,8.0413,710
CHN,2017,7.4713,710
CHN,2018,6.9578,710
CHN,2019,6.4883,710
CHN,2020,6.0516,710
CHN,2021,5.6509,710
CHN,2022,5.3257,710
CHN,2023,5.1015,710
CHN,2024,6.3795,710
HKG,1950,81.703,
HKG,1951,77.2694,
HKG,1952,72.9702,
HKG,1953,68.8188,
HKG,1954,64.8158,
HKG,1955,60.9548,
HKG,1956,57.2086,
HKG,1957,53.5909,
HKG,1958,50.0683,
HKG,1959,46.7409,
HKG,1960,43.5559,
HKG,1961,40.4083,
HKG,1962,37.7326,
HKG,1963,34.8669,
HKG,1964,32.4821,
HKG,1965,30.1957,
HKG,1966,28.3588,
HKG,1967,26.2174,
HKG,1968,24.4534,
HKG,1969,22.8309,
HKG,1970,21.3393,
HKG,1971,20.0944,
HKG,1972,19.1788,
HKG,1973,17.6174,
HKG,1974,16.5952,
HKG,1975,15.6593,
HKG,1976,14.7996,
HKG,1977,13.9153,
HKG,1978,13.0993,
HKG,1979,12.2915,
HKG,1980,11.4889,
HKG,1981,10.7191,
HKG,1982,10.0076,
HKG,1983,9.3319,
HKG,1984,8.6954,
HKG,1985,8.1426,
HKG,1986,7.6407,
HKG,1987,7.1716,
HKG,1988,6.7328,
HKG,1989,6.3209,
HKG,1990,5.8981,
HKG,1991,5.5225,
HKG,1992,5.1498,
HKG,1993,4.8055,
HKG,1994,4.4925,
HKG,1995,4.2072,
HKG,1996,3.9496,
HKG,1997,3.8518,
HKG,1998,3.5078,
HKG,1999,3.3308,
HKG,2000,3.1829,
HKG,2001,3.067,
HKG,2002,2.9794,
HKG,2003,3.0229,
HKG,2004,2.8627,
HKG,2005,2.8164,
HKG,2006,2.7669,
HKG,2007,2.708,
HKG,2008,2.6371,
HKG,2009,2.5512,
HKG,2010,2.4542,
HKG,2011,2.3473,
HKG,2012,2.2343,
HKG,2013,2.1197,
HKG,2014,2.0104,
HKG,2015,1.9095,
HKG,2016,1.8162,
HKG,2017,1.731,
HKG,2018,1.6531,
HKG,2019,1.5822,
HKG,2020,1.5174,
HKG,2021,1.4585,
HKG,2022,1.4016,
HKG,2023,1.3475,
HKG,2024,1.4488,
MAC,1950,66.2106,
MAC,1951,64.2214,
MAC,1952,62.2911,
MAC,1953,60.365,
MAC,1954,58.4255,
MAC,1955,56.4417,
MAC,1956,54.4865,
MAC,1957,52.5394,
MAC,1958,50.5048,
MAC,1959,48.5715,
MAC,1960,46.652,
MAC,1961,44.7892,
MAC,1962,42.9467,
MAC,1963,41.1713,
MAC,1964,39.4406,
MAC,1965,37.7536,
MAC,1966,36.093,
MAC,1967,34.4647,
MAC,1968,32.8647,
MAC,1969,31.2972,
MAC,1970,29.7677,
MAC,1971,28.244,
MAC,1972,26.787,
MAC,1973,25.4019,
MAC,1974,24.0343,
MAC,1975,22.7633,
MAC,1976,21.5599,
MAC,1977,20.4311,
MAC,1978,19.3746,
MAC,1979,18.3809,
MAC,1980,17.4463,
MAC,1981,16.5653,
MAC,1982,15.7314,
MAC,1983,14.9386,
MAC,1984,14.1841,
MAC,1985,13.4652,
MAC,1986,12.7795,
MAC,1987,12.1242,
MAC,1988,11.5018,
MAC,1989,10.9077,
MAC,1990,10.3384,
MAC,1991,9.7959,
MAC,1992,9.2727,
MAC,1993,8.7696,
MAC,1994,8.2896,
MAC,1995,7.8313,
MAC,1996,7.3967,
MAC,1997,6.9852,
MAC,1998,6.6005,
MAC,1999,6.2399,
MAC,2000,5.9035,
MAC,2001,5.5946,
MAC,2002,5.3045,
MAC,2003,5.0333,
MAC,2004,4.7796,
MAC,2005,4.539,
MAC,2006,4.3144,
MAC,2007,4.1004,
MAC,2008,3.9053,
MAC,2009,3.7269,
MAC,2010,3.5552,
MAC,2011,3.4028,
MAC,2012,3.2615,
MAC,2013,3.1384,
MAC,2014,3.0254,
MAC,2015,2.9184,
MAC,2016,2.8246,
MAC,2017,2.7997,
MAC,2018,2.6553,
MAC,2019,2.5748,
MAC,2020,2.4951,
MAC,2021,2.4198,
MAC,2022,2.3531,
MAC,2023,2.2836,
MAC,2024,2.5668,
TWN,1950,60.3369,713
TWN,1951,57.283,713
TWN,1952,54.243,713
TWN,1953,51.4567,713
TWN,1954,48.7603,713
TWN,1955,46.2272,713
TWN,1956,43.8192,713
TWN,1957,41.5361,713
TWN,1958,39.3834,713
TWN,1959,38.7677,713
TWN,1960,34.1009,713
TWN,1961,32.7068,713
TWN,1962,30.0579,713
TWN,1963,27.0155,713
TWN,1964,27.7206,713
TWN,1965,28.5612,713
TWN,1966,26.2856,713
TWN,1967,24.2619,713
TWN,1968,22.418,713
TWN,1969,20.8138,713
TWN,1970,19.2502,713
TWN,1971,17.9023,713
TWN,1972,16.7307,713
TWN,1973,15.7429,713
TWN,1974,14.8664,713
TWN,1975,14.063,713
TWN,1976,13.3708,713
TWN,1977,12.756,713
TWN,1978,12.1762,713
TWN,1979,11.5852,713
TWN,1980,10.9571,713
TWN,1981,10.331,713
TWN,1982,9.7107,713
TWN,1983,9.0726,713
TWN,1984,8.4505,713
TWN,1985,7.9113,713
TWN,1986,7.4529,713
TWN,1987,7.0837,713
TWN,1988,6.7584,713
TWN,1989,6.5043,713
TWN,1990,6.3437,713
TWN,1991,6.2819,713
TWN,1992,6.2864,713
TWN,1993,6.3091,713
TWN,1994,6.3586,713
TWN,1995,6.3836,713
TWN,1996,6.4373,713
TWN,1997,6.459,713
TWN,1998,6.4139,713
TWN,1999,6.2448,713
TWN,2000,6.0165,713
TWN,2001,5.7873,713
TWN,2002,5.5568,713
TWN,2003,5.3268,713
TWN,2004,5.105,713
TWN,2005,4.8926,713
TWN,2006,4.6762,713
TWN,2007,4.4944,713
TWN,2008,4.3604,713
TWN,2009,4.2266,713
TWN,2010,4.078,713
TWN,2011,3.9273,713
TWN,2012,3.8165,713
TWN,2013,3.7392,713
TWN,2014,3.6628,713
TWN,2015,3.5691,713
TWN,2016,3.476,713
TWN,2017,3.3942,713
TWN,2018,3.3226,713
TWN,2019,3.2511,713
TWN,2020,3.1797,713
TWN,2021,3.1097,713
TWN,2022,3.0419,713
TWN,2023,2.9789,713
TWN,2024,3.0933,713
PRK,1950,241.2239,731
PRK,1951,213.0788,731
PRK,1952,152.3965,731
PRK,1953,131.9929,731
PRK,1954,111.3152,731
PRK,1955,104.1582,731
PRK,1956,97.8599,731
PRK,1957,92.5596,731
PRK,1958,88.1878,731
PRK,1959,84.6541,731
PRK,1960,81.7743,731
PRK,1961,79.2616,731
PRK,1962,76.8598,731
PRK,1963,74.3602,731
PRK,1964,71.6619,731
PRK,1965,68.7291,731
PRK,1966,65.5703,731
PRK,1967,62.2661,731
PRK,1968,58.9316,731
PRK,1969,55.6862,731
PRK,1970,52.614,731
PRK,1971,49.7686,731
PRK,1972,47.1688,731
PRK,1973,44.8006,731
PRK,1974,42.6559,731
PRK,1975,40.7007,731
PRK,1976,38.9094,731
PRK,1977,37.2635,731
PRK,1978,35.7397,731
PRK,1979,34.323,731
PRK,1980,33.0084,731
PRK,1981,31.807,731
PRK,1982,30.747,731
PRK,1983,29.8829,731
PRK,1984,29.2763,731
PRK,1985,28.9848,731
PRK,1986,29.0466,731
PRK,1987,29.6432,731
PRK,1988,30.164,731
PRK,1989,31.0444,731
PRK,1990,31.9514,731
PRK,1991,32.7225,731
PRK,1992,33.2239,731
PRK,1993,33.3985,731
PRK,1994,33.253,731
PRK,1995,64.286,731
PRK,1996,63.3586,731
PRK,1997,62.3471,731
PRK,1998,61.3938,731
PRK,1999,60.3902,731
PRK,2000,59.4248,731
PRK,2001,58.5751,731
PRK,2002,57.6972,731
PRK,2003,27.3135,731
PRK,2004,26.759,731
PRK,2005,26.346,731
PRK,2006,25.924,731
PRK,2007,25.5733,731
PRK,2008,24.6664,731
PRK,2009,23.853,731
PRK,2010,22.8529,731
PRK,2011,21.7441,731
PRK,2012,20.5561,731
PRK,2013,19.3328,731
PRK,2014,18.1856,731
PRK,2015,17.1787,731
PRK,2016,16.4758,731
PRK,2017,15.4253,731
PRK,2018,14.8189,731
PRK,2019,14.2989,731
PRK,2020,14.0945,731
PRK,2021,14.0962,731
PRK,2022,14.3162,731
PRK,2023,14.5355,731
PRK,2024,13.3191,731
JPN,1950,56.0206,740
JPN,1951,53.5446,740
JPN,1952,47.5454,740
JPN,1953,46.7805,740
JPN,1954,43.3589,740
JPN,1955,38.9609,740
JPN,1956,39.6034,740
JPN,1957,38.3284,740
JPN,1958,35.3384,740
JPN,1959,32.8563,740
JPN,1960,30.5433,740
JPN,1961,28.4375,740
JPN,1962,26.4275,740
JPN,1963,23.2804,740
JPN,1964,20.8677,740
JPN,1965,19.3513,740
JPN,1966,16.8378,740
JPN,1967,16.8705,740
JPN,1968,15.3656,740
JPN,1969,14.1758,740
JPN,1970,13.4823,740
JPN,1971,12.7706,740
JPN,1972,11.7809,740
JPN,1973,11.3641,740
JPN,1974,10.6508,740
JPN,1975,9.6969,740
JPN,1976,9.1546,740
JPN,1977,8.7875,740
JPN,1978,8.2784,740
JPN,1979,7.7586,740
JPN,1980,7.337,740
